n	h	f	time	MAX_GENERATIONS	CONSTANT_MEMBERS	POPULATION_SIZE	CROSSOVER_CHANCE	MUTATION_CHANCE	SWAP_ELEMENT_CHANCE	CHANGE_R_CHANCE
10	0.8	858	0.02541793099953793	5	0.3	20	0.3	0.3	0.2	0.3
10	0.2	2812	0.025406312000086473	5	0.3	20	0.3	0.3	0.2	0.3
10	0.4	1781	0.02531911699952616	5	0.3	20	0.3	0.3	0.2	0.3
10	0.6	1919	0.02541822900002444	5	0.3	20	0.3	0.3	0.2	0.3
10	0.8	1919	0.025404052999874693	5	0.3	20	0.3	0.3	0.2	0.3
10	0.2	2688	0.02535885099950974	5	0.3	20	0.3	0.3	0.2	0.3
10	0.4	1180	0.025498236999737856	5	0.3	20	0.3	0.3	0.2	0.3
10	0.6	1192	0.02532502000030945	5	0.3	20	0.3	0.3	0.2	0.3
10	0.8	1386	0.025356764000207477	5	0.3	20	0.3	0.3	0.2	0.3
10	0.2	2478	0.025356414000270888	5	0.3	20	0.3	0.3	0.2	0.3
10	0.4	1360	0.02533624100033194	5	0.3	20	0.3	0.3	0.2	0.3
10	0.6	941	0.025529763999657007	5	0.3	20	0.3	0.3	0.2	0.3
10	0.8	816	0.025364142000398715	5	0.3	20	0.3	0.3	0.2	0.3
10	0.2	2183	0.02546186600011424	5	0.3	20	0.3	0.3	0.2	0.3
10	0.4	1245	0.025490840999736974	5	0.3	20	0.3	0.3	0.2	0.3
10	0.6	856	0.02537930200014671	5	0.3	20	0.3	0.3	0.2	0.3
10	0.8	842	0.025384545000633807	5	0.3	20	0.3	0.3	0.2	0.3
10	0.2	1943	0.025558837999597017	5	0.3	20	0.3	0.3	0.2	0.3
10	0.4	1030	0.025319911000224238	5	0.3	20	0.3	0.3	0.2	0.3
10	0.6	1001	0.025519795000036538	5	0.3	20	0.3	0.3	0.2	0.3
10	0.8	1110	0.025690495999697305	5	0.3	20	0.3	0.3	0.2	0.3
10	0.2	1077	0.025763878999896406	5	0.3	20	0.3	0.3	0.2	0.3
10	0.4	651	0.025569137999809755	5	0.3	20	0.3	0.3	0.2	0.3
10	0.6	768	0.025440684000386682	5	0.3	20	0.3	0.3	0.2	0.3
10	0.8	699	0.025652753999565903	5	0.3	20	0.3	0.3	0.2	0.3
10	0.2	1921	0.025736313000379596	5	0.3	20	0.3	0.3	0.2	0.3
10	0.4	917	0.025467180000305234	5	0.3	20	0.3	0.3	0.2	0.3
10	0.6	872	0.025569932000507833	5	0.3	20	0.3	0.3	0.2	0.3
10	0.8	808	0.025546967000082077	5	0.3	20	0.3	0.3	0.2	0.3
10	0.2	2290	0.025437547000365157	5	0.3	20	0.3	0.3	0.2	0.3
10	0.4	1244	0.025488971999948262	5	0.3	20	0.3	0.3	0.2	0.3
10	0.6	983	0.02539531500042358	5	0.3	20	0.3	0.3	0.2	0.3
10	0.8	924	0.025544270999489527	5	0.3	20	0.3	0.3	0.2	0.3
10	0.2	1402	0.025570490000063728	5	0.3	20	0.3	0.3	0.2	0.3
10	0.4	774	0.02537171699987084	5	0.3	20	0.3	0.3	0.2	0.3
10	0.6	561	0.025370268000187934	5	0.3	20	0.3	0.3	0.2	0.3
10	0.8	611	0.025381276000189246	5	0.3	20	0.3	0.3	0.2	0.3
10	0.2	1551	0.02521591200002149	5	0.3	20	0.3	0.3	0.2	0.3
10	0.4	1033	0.02530611099973612	5	0.3	20	0.3	0.3	0.2	0.3
10	0.6	1063	0.025312024999948335	5	0.3	20	0.3	0.3	0.2	0.3
10	0.8	880	0.025621760999456455	5	0.3	20	0.3	0.3	0.2	0.3
10	0.2	3155	0.025675964000583917	5	0.3	20	0.3	0.3	0.2	0.3
10	0.4	1827	0.025631915000303707	5	0.3	20	0.3	0.3	0.2	0.3
10	0.6	1580	0.025391131000105815	5	0.3	20	0.3	0.3	0.2	0.3
10	0.8	1522	0.025342329000523023	5	0.3	20	0.3	0.3	0.2	0.3
10	0.2	2672	0.025407576000361587	5	0.3	20	0.3	0.3	0.2	0.3
10	0.4	1523	0.025502950000372948	5	0.3	20	0.3	0.3	0.2	0.3
10	0.6	1192	0.025313099999948463	5	0.3	20	0.3	0.3	0.2	0.3
10	0.8	1195	0.02531609000016033	5	0.3	20	0.3	0.3	0.2	0.3
10	0.2	2794	0.025329559999590856	5	0.3	20	0.3	0.3	0.2	0.3
10	0.4	1694	0.02535252399957244	5	0.3	20	0.3	0.3	0.2	0.3
10	0.6	973	0.025236888000108593	5	0.3	20	0.3	0.3	0.2	0.3
10	0.8	1203	0.02532996300033119	5	0.3	20	0.3	0.3	0.2	0.3
10	0.2	2115	0.025385015000210842	5	0.3	20	0.3	0.3	0.2	0.3
10	0.4	1184	0.025300070000412234	5	0.3	20	0.3	0.3	0.2	0.3
10	0.6	856	0.027456634999907692	5	0.3	20	0.3	0.3	0.2	0.3
10	0.8	888	0.025413665999622026	5	0.3	20	0.3	0.3	0.2	0.3
10	0.2	2065	0.02550306700049987	5	0.3	20	0.3	0.3	0.2	0.3
10	0.4	1111	0.025738162000379816	5	0.3	20	0.3	0.3	0.2	0.3
10	0.6	966	0.025779896000130975	5	0.3	20	0.3	0.3	0.2	0.3
10	0.8	989	0.02674006599954737	5	0.3	20	0.3	0.3	0.2	0.3
10	0.2	1107	0.02559232199928374	5	0.3	20	0.3	0.3	0.2	0.3
10	0.4	639	0.025795201000619272	5	0.3	20	0.3	0.3	0.2	0.3
10	0.6	763	0.02569144500012044	5	0.3	20	0.3	0.3	0.2	0.3
10	0.8	676	0.025504021000415378	5	0.3	20	0.3	0.3	0.2	0.3
10	0.2	2037	0.025728745000378694	5	0.3	20	0.3	0.3	0.2	0.3
10	0.4	949	0.02576209899962123	5	0.3	20	0.3	0.3	0.2	0.3
10	0.6	821	0.0255271249998259	5	0.3	20	0.3	0.3	0.2	0.3
10	0.8	821	0.025587436999558122	5	0.3	20	0.3	0.3	0.2	0.3
10	0.2	2249	0.025613075999899593	5	0.3	20	0.3	0.3	0.2	0.3
10	0.4	1254	0.025538007999784895	5	0.3	20	0.3	0.3	0.2	0.3
10	0.6	876	0.02559836899945367	5	0.3	20	0.3	0.3	0.2	0.3
10	0.8	883	0.02554566300022998	5	0.3	20	0.3	0.3	0.2	0.3
10	0.2	1278	0.02543042300021625	5	0.3	20	0.3	0.3	0.2	0.3
10	0.4	744	0.025437897000301746	5	0.3	20	0.3	0.3	0.2	0.3
10	0.6	535	0.025341376999676868	5	0.3	20	0.3	0.3	0.2	0.3
10	0.8	541	0.02594321900051	5	0.3	20	0.3	0.3	0.2	0.3
10	0.2	1551	0.025759295000170823	5	0.3	20	0.3	0.3	0.2	0.3
10	0.4	1060	0.02555886800018925	5	0.3	20	0.3	0.3	0.2	0.3
10	0.6	867	0.025554180999279197	5	0.3	20	0.3	0.3	0.2	0.3
10	0.8	834	0.025618179000048258	5	0.3	20	0.3	0.3	0.2	0.3
10	0.2	2888	0.025432672000533785	5	0.3	20	0.3	0.3	0.2	0.3
10	0.4	1781	0.025488822000625078	5	0.3	20	0.3	0.3	0.2	0.3
10	0.6	1781	0.025279622000198287	5	0.3	20	0.3	0.3	0.2	0.3
10	0.8	1204	0.025359180999657838	5	0.3	20	0.3	0.3	0.2	0.3
10	0.2	2680	0.02536796200001845	5	0.3	20	0.3	0.3	0.2	0.3
10	0.4	1545	0.025297518999650492	5	0.3	20	0.3	0.3	0.2	0.3
10	0.6	1152	0.02530221699998947	5	0.3	20	0.3	0.3	0.2	0.3
10	0.8	765	0.02527579099933064	5	0.3	20	0.3	0.3	0.2	0.3
10	0.2	2706	0.025378321000061987	5	0.3	20	0.3	0.3	0.2	0.3
10	0.4	1500	0.0255175539996344	5	0.3	20	0.3	0.3	0.2	0.3
10	0.6	1249	0.0255295599999954	5	0.3	20	0.3	0.3	0.2	0.3
10	0.8	905	0.025654904000475653	5	0.3	20	0.3	0.3	0.2	0.3
10	0.2	2093	0.02579508800045005	5	0.3	20	0.3	0.3	0.2	0.3
10	0.4	1278	0.025797246000365703	5	0.3	20	0.3	0.3	0.2	0.3
10	0.6	808	0.02547204300026351	5	0.3	20	0.3	0.3	0.2	0.3
10	0.8	710	0.025345193999783078	5	0.3	20	0.3	0.3	0.2	0.3
10	0.2	1967	0.025792661999730626	5	0.3	20	0.3	0.3	0.2	0.3
10	0.4	1166	0.02563118200032477	5	0.3	20	0.3	0.3	0.2	0.3
10	0.6	981	0.025464260000262584	5	0.3	20	0.3	0.3	0.2	0.3
10	0.8	926	0.02547773300011613	5	0.3	20	0.3	0.3	0.2	0.3
10	0.2	1077	0.025512306999189605	5	0.3	20	0.3	0.3	0.2	0.3
10	0.4	663	0.025535532000503736	5	0.3	20	0.3	0.3	0.2	0.3
10	0.6	916	0.025538161000440596	5	0.3	20	0.3	0.3	0.2	0.3
10	0.8	696	0.025754771999345394	5	0.3	20	0.3	0.3	0.2	0.3
10	0.2	1915	0.026012033999904816	5	0.3	20	0.3	0.3	0.2	0.3
10	0.4	967	0.025756164000085846	5	0.3	20	0.3	0.3	0.2	0.3
10	0.6	813	0.025557602999469964	5	0.3	20	0.3	0.3	0.2	0.3
10	0.8	826	0.025619819999519677	5	0.3	20	0.3	0.3	0.2	0.3
10	0.2	2350	0.025551414999426925	5	0.3	20	0.3	0.3	0.2	0.3
10	0.4	1275	0.02555438800027332	5	0.3	20	0.3	0.3	0.2	0.3
10	0.6	1122	0.025567636000232596	5	0.3	20	0.3	0.3	0.2	0.3
10	0.8	1129	0.025494716000139306	5	0.3	20	0.3	0.3	0.2	0.3
10	0.2	1426	0.025527955000143265	5	0.3	20	0.3	0.3	0.2	0.3
10	0.4	796	0.025601543999982823	5	0.3	20	0.3	0.3	0.2	0.3
10	0.6	541	0.02580775500064192	5	0.3	20	0.3	0.3	0.2	0.3
10	0.8	577	0.026242849000482238	5	0.3	20	0.3	0.3	0.2	0.3
10	0.2	1571	0.025952995000807277	5	0.3	20	0.3	0.3	0.2	0.3
10	0.4	1008	0.025689641000099073	5	0.3	20	0.3	0.3	0.2	0.3
10	0.6	1070	0.026170500999796786	5	0.3	20	0.3	0.3	0.2	0.3
10	0.8	872	0.02535987900046166	5	0.3	20	0.3	0.3	0.2	0.3
10	0.2	3001	0.02549003799958882	5	0.3	20	0.3	0.3	0.2	0.3
10	0.4	1869	0.025369218999912846	5	0.3	20	0.3	0.3	0.2	0.3
10	0.6	1732	0.025298620999819832	5	0.3	20	0.3	0.3	0.2	0.3
10	0.8	1514	0.025378336000358104	5	0.3	20	0.3	0.3	0.2	0.3
10	0.2	2520	0.02545819099941582	5	0.3	20	0.3	0.3	0.2	0.3
10	0.4	1424	0.025292581000030623	5	0.3	20	0.3	0.3	0.2	0.3
10	0.6	1281	0.02554626199980703	5	0.3	20	0.3	0.3	0.2	0.3
10	0.8	932	0.025837834999947518	5	0.3	20	0.3	0.3	0.2	0.3
10	0.2	2710	0.02602451300026587	5	0.3	20	0.3	0.3	0.2	0.3
10	0.4	1650	0.02548862999992707	5	0.3	20	0.3	0.3	0.2	0.3
10	0.6	1012	0.025290002000474487	5	0.3	20	0.3	0.3	0.2	0.3
10	0.8	1046	0.025468904000263137	5	0.3	20	0.3	0.3	0.2	0.3
10	0.2	2375	0.0253698689994053	5	0.3	20	0.3	0.3	0.2	0.3
10	0.4	1190	0.02551395299997239	5	0.3	20	0.3	0.3	0.2	0.3
10	0.6	770	0.02538647899928037	5	0.3	20	0.3	0.3	0.2	0.3
10	0.8	858	0.025380785000379547	5	0.3	20	0.3	0.3	0.2	0.3
10	0.2	2108	0.02555608799957554	5	0.3	20	0.3	0.4	0.1	0.2
10	0.4	1030	0.025959960000363935	5	0.3	20	0.3	0.4	0.1	0.2
10	0.6	1037	0.025645163000262983	5	0.3	20	0.3	0.4	0.1	0.2
10	0.8	979	0.025832614000137255	5	0.3	20	0.3	0.4	0.1	0.2
10	0.2	1230	0.02597658800004865	5	0.3	20	0.3	0.4	0.1	0.2
10	0.4	639	0.025889323000228615	5	0.3	20	0.3	0.4	0.1	0.2
10	0.6	886	0.025710576999699697	5	0.3	20	0.3	0.4	0.1	0.2
10	0.8	907	0.02554181800041988	5	0.3	20	0.3	0.4	0.1	0.2
10	0.2	1853	0.02583817499998986	5	0.3	20	0.3	0.4	0.1	0.2
10	0.4	922	0.025645247000284144	5	0.3	20	0.3	0.4	0.1	0.2
10	0.6	830	0.02558927300015057	5	0.3	20	0.3	0.4	0.1	0.2
10	0.8	851	0.025665024999398156	5	0.3	20	0.3	0.4	0.1	0.2
10	0.2	2295	0.025534483999763324	5	0.3	20	0.3	0.4	0.1	0.2
10	0.4	1241	0.02594806300021446	5	0.3	20	0.3	0.4	0.1	0.2
10	0.6	1119	0.025799431999985245	5	0.3	20	0.3	0.4	0.1	0.2
10	0.8	941	0.025669112000286987	5	0.3	20	0.3	0.4	0.1	0.2
10	0.2	1424	0.025822995999988052	5	0.3	20	0.3	0.4	0.1	0.2
10	0.4	750	0.025550069000018993	5	0.3	20	0.3	0.4	0.1	0.2
10	0.6	630	0.02544743999987986	5	0.3	20	0.3	0.4	0.1	0.2
10	0.8	541	0.02529689600032725	5	0.3	20	0.3	0.4	0.1	0.2
10	0.2	1553	0.025387087999661162	5	0.3	20	0.3	0.4	0.1	0.2
10	0.4	986	0.025293858000623004	5	0.3	20	0.3	0.4	0.1	0.2
10	0.6	914	0.025410236000425357	5	0.3	20	0.3	0.4	0.1	0.2
10	0.8	857	0.02540551800029789	5	0.3	20	0.3	0.4	0.1	0.2
10	0.2	3205	0.025438847999794234	5	0.3	20	0.3	0.4	0.1	0.2
10	0.4	1919	0.025610697999582044	5	0.3	20	0.3	0.4	0.1	0.2
10	0.6	2048	0.025638491999416146	5	0.3	20	0.3	0.4	0.1	0.2
10	0.8	1548	0.025622606999604614	5	0.3	20	0.3	0.4	0.1	0.2
10	0.2	2648	0.025614220999159443	5	0.3	20	0.3	0.4	0.1	0.2
10	0.4	1548	0.025505866999992577	5	0.3	20	0.3	0.4	0.1	0.2
10	0.6	1195	0.02532218600026681	5	0.3	20	0.3	0.4	0.1	0.2
10	0.8	640	0.025366181999743276	5	0.3	20	0.3	0.4	0.1	0.2
10	0.2	2690	0.025391040999238612	5	0.3	20	0.3	0.4	0.1	0.2
10	0.4	1538	0.025413565000235394	5	0.3	20	0.3	0.4	0.1	0.2
10	0.6	1385	0.025383669999428093	5	0.3	20	0.3	0.4	0.1	0.2
10	0.8	903	0.025434746000428277	5	0.3	20	0.3	0.4	0.1	0.2
10	0.2	2375	0.025745347999873047	5	0.3	20	0.3	0.4	0.1	0.2
10	0.4	1292	0.025942891999875428	5	0.3	20	0.3	0.4	0.1	0.2
10	0.6	803	0.02570863399978407	5	0.3	20	0.3	0.4	0.1	0.2
10	0.8	712	0.025427760000638955	5	0.3	20	0.3	0.4	0.1	0.2
10	0.2	1967	0.02558986999974877	5	0.3	20	0.3	0.4	0.1	0.2
10	0.4	1171	0.02548935499999061	5	0.3	20	0.3	0.4	0.1	0.2
10	0.6	971	0.02541718399970705	5	0.3	20	0.3	0.4	0.1	0.2
10	0.8	1076	0.02541017000021384	5	0.3	20	0.3	0.4	0.1	0.2
10	0.2	1077	0.025437607000640128	5	0.3	20	0.3	0.4	0.1	0.2
10	0.4	646	0.02553256299961504	5	0.3	20	0.3	0.4	0.1	0.2
10	0.6	842	0.02538474699940707	5	0.3	20	0.3	0.4	0.1	0.2
10	0.8	898	0.027583359999880486	5	0.3	20	0.3	0.4	0.1	0.2
10	0.2	1856	0.02556992999961949	5	0.3	20	0.3	0.4	0.1	0.2
10	0.4	950	0.025627001999964705	5	0.3	20	0.3	0.4	0.1	0.2
10	0.6	807	0.025526299999910407	5	0.3	20	0.3	0.4	0.1	0.2
10	0.8	830	0.02543543700085138	5	0.3	20	0.3	0.4	0.1	0.2
10	0.2	2279	0.025590287999875727	5	0.3	20	0.3	0.4	0.1	0.2
10	0.4	1230	0.025555758999871614	5	0.3	20	0.3	0.4	0.1	0.2
10	0.6	902	0.025489657000434818	5	0.3	20	0.3	0.4	0.1	0.2
10	0.8	1098	0.025436240000090038	5	0.3	20	0.3	0.4	0.1	0.2
10	0.2	1383	0.025494172999970033	5	0.3	20	0.3	0.4	0.1	0.2
10	0.4	660	0.02551402999961283	5	0.3	20	0.3	0.4	0.1	0.2
10	0.6	541	0.025441698000577162	5	0.3	20	0.3	0.4	0.1	0.2
10	0.8	614	0.02546421500028373	5	0.3	20	0.3	0.4	0.1	0.2
10	0.2	1543	0.025435436999941885	5	0.3	20	0.3	0.4	0.1	0.2
10	0.4	1053	0.025388119999661285	5	0.3	20	0.3	0.4	0.1	0.2
10	0.6	939	0.025427194999792846	5	0.3	20	0.3	0.4	0.1	0.2
10	0.8	949	0.025365968000187422	5	0.3	20	0.3	0.4	0.1	0.2
10	0.2	3001	0.02547232399956556	5	0.3	20	0.3	0.4	0.1	0.2
10	0.4	1649	0.025421094999728666	5	0.3	20	0.3	0.4	0.1	0.2
10	0.6	1951	0.02533065300031012	5	0.3	20	0.3	0.4	0.1	0.2
10	0.8	1397	0.025514164000014716	5	0.3	20	0.3	0.4	0.1	0.2
10	0.2	2629	0.025491616999715916	5	0.3	20	0.3	0.4	0.1	0.2
10	0.4	1686	0.025360249999721418	5	0.3	20	0.3	0.4	0.1	0.2
10	0.6	946	0.025412568999854557	5	0.3	20	0.3	0.4	0.1	0.2
10	0.8	1192	0.025320217000626144	5	0.3	20	0.3	0.4	0.1	0.2
10	0.2	2092	0.02546426499975496	5	0.3	20	0.3	0.4	0.1	0.2
10	0.4	1494	0.025294570000369276	5	0.3	20	0.3	0.4	0.1	0.2
10	0.6	1238	0.025364879999870027	5	0.3	20	0.3	0.4	0.1	0.2
10	0.8	678	0.02542943699972966	5	0.3	20	0.3	0.4	0.1	0.2
10	0.2	2665	0.025339644999803568	5	0.3	20	0.3	0.4	0.1	0.2
10	0.4	1193	0.025354974000038055	5	0.3	20	0.3	0.4	0.1	0.2
10	0.6	842	0.025360382999679132	5	0.3	20	0.3	0.4	0.1	0.2
10	0.8	842	0.02537952900001983	5	0.3	20	0.3	0.4	0.1	0.2
10	0.2	1998	0.025558371000443003	5	0.3	20	0.3	0.4	0.1	0.2
10	0.4	1053	0.025467462000051455	5	0.3	20	0.3	0.4	0.1	0.2
10	0.6	1030	0.025428277000173694	5	0.3	20	0.3	0.4	0.1	0.2
10	0.8	1095	0.025435636999645794	5	0.3	20	0.3	0.4	0.1	0.2
10	0.2	1177	0.025483293999968737	5	0.3	20	0.3	0.4	0.1	0.2
10	0.4	663	0.025594566000108898	5	0.3	20	0.3	0.4	0.1	0.2
10	0.6	892	0.025493000999631477	5	0.3	20	0.3	0.4	0.1	0.2
10	0.8	874	0.02536339499965834	5	0.3	20	0.3	0.4	0.1	0.2
10	0.2	1837	0.025711145000059332	5	0.3	20	0.3	0.4	0.1	0.2
10	0.4	944	0.02556766600082483	5	0.3	20	0.3	0.4	0.1	0.2
10	0.6	821	0.025578904999747465	5	0.3	20	0.3	0.4	0.1	0.2
10	0.8	807	0.025698320999254065	5	0.3	20	0.3	0.4	0.1	0.2
10	0.2	2214	0.025606305000110297	5	0.3	20	0.3	0.4	0.1	0.2
10	0.4	1268	0.025468818000263127	5	0.3	20	0.3	0.4	0.1	0.2
10	0.6	1098	0.025467714000114938	5	0.3	20	0.3	0.4	0.1	0.2
10	0.8	1129	0.025389682999957586	5	0.3	20	0.3	0.4	0.1	0.2
10	0.2	1410	0.02559726200070145	5	0.3	20	0.3	0.4	0.1	0.2
10	0.4	726	0.025506597999992664	5	0.3	20	0.3	0.4	0.1	0.2
10	0.6	630	0.025479744999756804	5	0.3	20	0.3	0.4	0.1	0.2
10	0.8	630	0.025406079000276804	5	0.3	20	0.3	0.4	0.1	0.2
10	0.2	1551	0.025497240999357018	5	0.3	20	0.3	0.4	0.1	0.2
10	0.4	1029	0.02533442699950683	5	0.3	20	0.3	0.4	0.1	0.2
10	0.6	959	0.02534170000035374	5	0.3	20	0.3	0.4	0.1	0.2
10	0.8	1075	0.025373649000357545	5	0.3	20	0.3	0.4	0.1	0.2
10	0.2	3446	0.025625997000133793	5	0.3	20	0.3	0.4	0.1	0.2
10	0.4	1845	0.02540401500027656	5	0.3	20	0.3	0.4	0.1	0.2
10	0.6	1577	0.025306623000687978	5	0.3	20	0.3	0.4	0.1	0.2
10	0.8	1235	0.025374537000061537	5	0.3	20	0.3	0.4	0.1	0.2
10	0.2	2657	0.025478178999946977	5	0.3	20	0.3	0.4	0.1	0.2
10	0.4	1479	0.025355313999170903	5	0.3	20	0.3	0.4	0.1	0.2
10	0.6	1131	0.025447485999393393	5	0.3	20	0.3	0.4	0.1	0.2
10	0.8	920	0.02532043699920905	5	0.3	20	0.3	0.4	0.1	0.2
10	0.2	2378	0.025434533999941777	5	0.3	20	0.3	0.4	0.1	0.2
10	0.4	1702	0.02542940999956045	5	0.3	20	0.3	0.4	0.1	0.2
10	0.6	1107	0.025368393999997352	5	0.3	20	0.3	0.4	0.1	0.2
10	0.8	702	0.025479517999883683	5	0.3	20	0.3	0.4	0.1	0.2
10	0.2	2079	0.025442705000386923	5	0.3	20	0.3	0.4	0.1	0.2
10	0.4	1234	0.025421356000151718	5	0.3	20	0.3	0.4	0.1	0.2
10	0.6	755	0.02543438900011097	5	0.3	20	0.3	0.4	0.1	0.2
10	0.8	844	0.02540851300000213	5	0.3	20	0.3	0.4	0.1	0.2
10	0.2	2067	0.025634139000430878	5	0.3	20	0.3	0.4	0.1	0.2
10	0.4	1194	0.02545418299996527	5	0.3	20	0.3	0.4	0.1	0.2
10	0.6	1052	0.02542972399987775	5	0.3	20	0.3	0.4	0.1	0.2
10	0.8	907	0.025392720999661833	5	0.3	20	0.3	0.4	0.1	0.2
10	0.2	1077	0.02552775899948756	5	0.3	20	0.3	0.4	0.1	0.2
10	0.4	648	0.02543238900034339	5	0.3	20	0.3	0.4	0.1	0.2
10	0.6	677	0.025528268999551074	5	0.3	20	0.3	0.4	0.1	0.2
10	0.8	842	0.02558732699981192	5	0.3	20	0.3	0.4	0.1	0.2
10	0.2	1745	0.025641035999797168	5	0.3	20	0.3	0.4	0.1	0.2
10	0.4	949	0.025610095000047295	5	0.3	20	0.3	0.4	0.1	0.2
10	0.6	826	0.025498955999864847	5	0.3	20	0.3	0.4	0.1	0.2
10	0.8	844	0.02552077600012126	5	0.3	20	0.3	0.4	0.1	0.2
10	0.2	2258	0.025513644000056956	5	0.3	20	0.3	0.4	0.1	0.2
10	0.4	1232	0.02543122699989908	5	0.3	20	0.3	0.4	0.1	0.2
10	0.6	947	0.025507919999654405	5	0.3	20	0.3	0.4	0.1	0.2
10	0.8	926	0.025356211000143958	5	0.3	20	0.3	0.4	0.1	0.2
10	0.2	1426	0.025495754000075976	5	0.3	20	0.3	0.4	0.1	0.2
10	0.4	708	0.025493224000456394	5	0.3	20	0.3	0.4	0.1	0.2
10	0.6	541	0.025487517000328808	5	0.3	20	0.3	0.4	0.1	0.2
10	0.8	535	0.025526933999572066	5	0.3	20	0.3	0.4	0.1	0.2
10	0.2	1533	0.02531599399935658	5	0.3	20	0.3	0.4	0.1	0.2
10	0.4	1070	0.025247991000469483	5	0.3	20	0.3	0.4	0.1	0.2
10	0.6	901	0.02542877199994109	5	0.3	20	0.3	0.4	0.1	0.2
10	0.8	842	0.02545353999994404	5	0.3	20	0.3	0.4	0.1	0.2
10	0.2	3205	0.02534320500035392	5	0.3	20	0.3	0.4	0.1	0.2
10	0.4	1526	0.02534039800048049	5	0.3	20	0.3	0.4	0.1	0.2
10	0.6	1665	0.025706245000037597	5	0.3	20	0.3	0.4	0.1	0.2
10	0.8	1630	0.02535026400073548	5	0.3	20	0.3	0.4	0.1	0.2
10	0.2	2665	0.025394047999725444	5	0.3	20	0.3	0.4	0.1	0.2
10	0.4	1647	0.02542100099981326	5	0.3	20	0.3	0.4	0.1	0.2
10	0.6	1170	0.025328448000436765	5	0.3	20	0.3	0.4	0.1	0.2
10	0.8	708	0.02543927300030191	5	0.3	20	0.3	0.4	0.1	0.2
10	0.2	2762	0.025349756000650814	5	0.3	20	0.3	0.4	0.1	0.2
10	0.4	1702	0.025391123999725096	5	0.3	20	0.3	0.4	0.1	0.2
10	0.6	977	0.025245462999919255	5	0.3	20	0.3	0.4	0.1	0.2
10	0.8	920	0.02538135200029501	5	0.3	20	0.3	0.4	0.1	0.2
10	0.2	2124	0.025247509999644535	5	0.3	20	0.3	0.4	0.1	0.2
10	0.4	1243	0.02533331300037389	5	0.3	20	0.3	0.4	0.1	0.2
10	0.6	844	0.025366033999489446	5	0.3	20	0.3	0.4	0.1	0.2
10	0.8	810	0.025304692999270628	5	0.3	20	0.3	0.4	0.1	0.2
10	0.2	1967	0.025735101000464056	5	0.3	20	0.3	0.4	0.1	0.2
10	0.4	1214	0.02544884000053571	5	0.3	20	0.3	0.4	0.1	0.2
10	0.6	1002	0.02539779800008546	5	0.3	20	0.3	0.4	0.1	0.2
10	0.8	927	0.02555304499946942	5	0.3	20	0.3	0.4	0.1	0.2
10	0.2	1107	0.025444777000302565	5	0.3	20	0.3	0.4	0.1	0.2
10	0.4	660	0.02537322199987102	5	0.3	20	0.3	0.4	0.1	0.2
10	0.6	663	0.02545559499958472	5	0.3	20	0.3	0.4	0.1	0.2
10	0.8	783	0.025585184000192385	5	0.3	20	0.3	0.4	0.1	0.2
10	0.2	1805	0.025672345000202768	5	0.3	20	0.3	0.4	0.1	0.2
10	0.4	945	0.025564472999576537	5	0.3	20	0.3	0.4	0.1	0.2
10	0.6	821	0.025530933000482037	5	0.3	20	0.3	0.4	0.1	0.2
10	0.8	821	0.025490009000350256	5	0.3	20	0.3	0.4	0.1	0.2
10	0.2	2303	0.02563482000005024	5	0.3	20	0.3	0.4	0.1	0.2
10	0.4	1232	0.025444691000302555	5	0.3	20	0.3	0.4	0.1	0.2
10	0.6	1022	0.025452019999647746	5	0.3	20	0.3	0.4	0.1	0.2
10	0.8	994	0.02548467500037077	5	0.3	20	0.3	0.4	0.1	0.2
10	0.2	1440	0.02755846499985637	5	0.3	20	0.3	0.4	0.1	0.2
10	0.4	720	0.02542629300023691	5	0.3	20	0.3	0.4	0.1	0.2
10	0.6	541	0.02573234700048488	5	0.3	20	0.3	0.4	0.1	0.2
10	0.8	593	0.02538720599932276	5	0.3	20	0.3	0.4	0.1	0.2
10	0.2	1538	0.02548062799996842	5	0.3	20	0.3	0.4	0.1	0.2
10	0.4	1070	0.02534146700054407	5	0.3	20	0.3	0.4	0.1	0.2
10	0.6	857	0.025281973999881302	5	0.3	20	0.3	0.4	0.1	0.2
10	0.8	1050	0.02539320200048678	5	0.3	20	0.3	0.4	0.1	0.2
10	0.2	2889	0.025489536999884876	5	0.3	20	0.3	0.4	0.1	0.2
10	0.4	2070	0.025318824999885692	5	0.3	20	0.3	0.4	0.1	0.2
10	0.6	1919	0.025390170999344264	5	0.3	20	0.3	0.4	0.1	0.2
10	0.8	1499	0.02530198200020095	5	0.3	20	0.3	0.4	0.1	0.2
10	0.2	2603	0.025396489999366167	5	0.3	20	0.3	0.4	0.1	0.2
10	0.4	1526	0.025380238999787252	5	0.3	20	0.3	0.4	0.1	0.2
10	0.6	1053	0.025407273000382702	5	0.3	20	0.3	0.4	0.1	0.2
10	0.8	817	0.02540743199915596	5	0.3	20	0.3	0.4	0.1	0.2
10	0.2	2912	0.0252716019995205	5	0.3	20	0.3	0.4	0.1	0.2
10	0.4	1616	0.025425170999369584	5	0.3	20	0.3	0.4	0.1	0.2
10	0.6	1399	0.02547509599935438	5	0.3	20	0.3	0.4	0.1	0.2
10	0.8	873	0.02535626400003821	5	0.3	20	0.3	0.4	0.1	0.2
10	0.2	2064	0.025454134999563394	5	0.3	20	0.3	0.4	0.1	0.2
